NSID	GRIDID	HHCAT	W9SEX	W9ALIVE	W9PRES	W9RELTOKEY	W9LVDYM	W9LVDYY	W9WHNMOM	W9WHNMOY	W9SLVYM	W9SLVYY	W9DOBM	W9DOBY	W9RAGE	W9GRIDFLAG
NS10300Y	26	3	1	1	1	4	-1	-1	-1	-1	12	2010	12	2010	12	0
NS10300Y	27	3	2	1	1	4	-1	-1	-1	-1	1	2014	1	2014	9	0
NS10301Z	2	1	2	1	1	3	-1	-1	-1	-1	8	2017	2	1984	38	0
NS10301Z	31	4	1	1	2	9	-1	-1	8	2017	-1	-1	8	1957	65	0
NS10301Z	32	4	2	1	2	9	-1	-1	8	2017	-1	-1	3	1959	63	0
NS10302A	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	9	1992	30	0
NS10302A	12	2	1	1	1	4	-1	-1	-1	-1	-1	-1	8	2007	15	0
NS10302A	13	2	1	1	1	4	-1	-1	-1	-1	-1	-1	11	2012	10	0
NS10302A	14	2	2	1	1	4	-1	-1	-1	-1	-1	-1	12	2015	7	0
NS10303B	2	1	1	1	1	1	-1	-1	-1	-1	12	2019	2	1988	35	0
NS10307F	31	4	1	1	2	9	-1	-1	5	2018	-1	-1	6	1953	69	0
NS10307F	32	4	2	1	2	9	-1	-1	5	2018	-1	-1	7	1957	65	0
NS10310S	2	1	2	1	1	1	-1	-1	-1	-1	6	2016	6	1991	31	0
NS10310S	26	3	1	1	1	4	-1	-1	-1	-1	4	2020	4	2020	2	0
NS10310S	27	3	1	1	1	4	-1	-1	-1	-1	9	2022	9	2022	0	0
NS10311T	26	3	1	1	1	4	-1	-1	-1	-1	12	2007	12	2007	15	0
NS10311T	27	3	2	1	1	4	-1	-1	-1	-1	8	2011	8	2011	11	0
NS10311T	28	3	1	1	1	4	-1	-1	-1	-1	7	2017	7	2017	5	0
NS10311T	29	3	2	1	1	4	-1	-1	-1	-1	7	2022	7	2022	0	0
NS10312V	2	1	2	1	1	3	-1	-1	-1	-1	12	2018	4	1995	27	0
NS10312V	31	4	1	1	2	22	-1	-1	7	2017	-1	-1	-8	-8	-8	0
NS10314X	11	2	1	1	2	4	-1	-1	-8	-8	-1	-1	7	2009	13	0
NS10314X	32	4	1	1	1	9	-1	-1	-1	-1	-1	-1	12	1963	58	0
NS10314X	33	4	1	1	2	14	-1	-1	-8	-8	-1	-1	10	2001	21	0
NS10315Y	31	4	2	1	2	14	-1	-1	8	2017	-1	-1	7	1985	36	0
NS10316Z	2	1	2	1	1	3	-1	-1	-1	-1	3	2019	5	1975	48	0
NS10317A	31	4	1	1	1	14	-1	-1	-1	-1	-1	-1	1	1988	34	0
NS10317A	32	4	2	1	1	9	-1	-1	-1	-1	-1	-1	5	1960	62	0
NS10317A	33	4	1	1	1	9	-1	-1	-1	-1	-1	-1	10	1954	68	0
NS10322P	2	1	1	1	1	3	-1	-1	-1	-1	1	2019	-8	-8	-8	0
NS10322P	26	3	2	1	2	6	-1	-1	-8	-8	-1	-1	-9	-9	-9	0
NS10322P	31	4	2	1	1	9	-1	-1	-1	-1	-1	-1	-9	-9	-9	0
NS10322P	32	4	1	1	1	9	-1	-1	-1	-1	-1	-1	-9	-9	-9	0
NS10322P	33	4	1	1	1	14	-1	-1	-1	-1	-1	-1	-9	-9	-9	0
NS10323Q	26	3	2	1	2	4	-1	-1	-8	2016	-1	-1	11	2012	10	0
NS10323Q	27	3	1	1	2	4	-1	-1	-8	2016	-1	-1	10	2015	7	0
NS10323Q	41	5	1	1	1	12	-1	-1	-1	-1	-8	1995	8	1972	50	0
NS10323Q	42	5	2	1	1	9	-1	-1	-1	-1	8	1990	12	1960	62	0
NS10323Q	43	5	2	1	1	14	-1	-1	-1	-1	-8	-8	5	1998	24	0
NS10328W	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	6	1986	36	0
NS10328W	26	3	1	1	1	4	-1	-1	-1	-1	4	2017	4	2017	5	0
NS10328W	27	3	1	1	1	4	-1	-1	-1	-1	10	2019	10	2019	3	0
NS10328W	28	3	1	1	1	4	-1	-1	-1	-1	3	2022	3	2022	0	0
NS10336N	1	1	2	1	1	1	-1	-1	-1	-1	-1	-1	4	1990	32	0
NS10336N	26	3	2	1	1	4	-1	-1	-1	-1	2	2021	2	2021	1	0
NS10336N	32	4	1	1	2	28	-1	-1	6	2016	-1	-1	9	1957	64	0
NS10336N	33	4	2	1	2	28	-1	-1	6	2016	-1	-1	6	1960	61	0
NS10336N	34	4	2	1	2	28	-1	-1	6	2016	-1	-1	4	1987	35	0
NS10344F	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	6	1987	35	0
NS10344F	26	3	1	1	1	4	-1	-1	-1	-1	3	2020	3	2020	2	0
NS10345G	2	1	1	1	1	1	-1	-1	-1	-1	8	2015	5	1989	32	0
NS10346H	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	10	1987	35	0
NS10346H	26	3	2	1	1	4	-1	-1	-1	-1	7	2018	7	2018	4	0
NS10346H	32	4	2	1	2	9	-1	-1	9	2015	-1	-1	10	1972	50	0
NS10346H	33	4	1	1	2	14	-1	-1	9	2015	-1	-1	3	1995	27	0
NS10348K	2	1	2	1	1	3	-1	-1	-1	-1	2	2019	2	1990	33	0
NS10349L	2	1	1	1	1	1	-1	-1	-1	-1	5	2015	9	1986	36	0
NS10349L	26	3	2	1	1	4	-1	-1	-1	-1	5	2016	5	2016	6	0
NS10349L	27	3	1	1	1	4	-1	-1	-1	-1	8	2018	8	2018	4	0
NS10350W	11	2	1	1	1	4	-1	-1	-1	-1	-1	-1	8	2009	13	0
NS10350W	26	3	2	1	1	4	-1	-1	-1	-1	12	2022	12	2022	0	0
NS10352Y	3	1	1	1	1	3	-1	-1	-1	-1	3	2020	1	1987	36	0
NS10354A	2	1	1	1	1	3	-1	-1	-1	-1	11	2018	11	1989	33	0
NS10354A	31	4	2	1	2	9	-1	-1	11	2018	-1	-1	2	1957	65	0
NS10354A	32	4	1	1	2	9	-1	-1	11	2018	-1	-1	3	1957	65	0
NS10355B	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	4	1987	35	0
NS10355B	26	3	1	1	1	4	-1	-1	-1	-1	11	2016	11	2016	6	0
NS10355B	27	3	1	1	1	4	-1	-1	-1	-1	3	2020	3	2020	2	0
NS10357D	2	1	1	1	1	3	-1	-1	-1	-1	8	2017	9	1987	34	0
NS10357D	31	4	2	1	2	9	-1	-1	8	2017	-1	-1	7	1967	54	0
NS10357D	32	4	1	1	2	9	-1	-1	8	2017	-1	-1	1	1963	59	0
NS10358E	41	5	1	1	1	9	-1	-1	-1	-1	4	1990	11	1950	72	0
NS10358E	42	5	2	1	1	9	-1	-1	-1	-1	4	1990	3	1955	67	0
NS10360Q	2	1	1	1	1	1	-1	-1	-1	-1	2	2021	5	1985	37	0
NS10360Q	26	3	1	1	1	4	-1	-1	-1	-1	10	2013	10	2013	9	0
NS10360Q	27	3	2	1	1	4	-1	-1	-1	-1	4	2021	4	2021	1	0
NS10360Q	28	3	2	1	1	4	-1	-1	-1	-1	9	2022	9	2022	0	0
NS10365W	31	4	2	1	2	22	-1	-1	4	2016	-1	-1	-8	-8	-8	0
NS10365W	32	4	2	1	2	22	-1	-1	6	2016	-1	-1	-8	-8	-8	0
NS10365W	33	4	1	1	2	22	-1	-1	6	2016	-1	-1	-8	-8	-8	0
NS10365W	41	5	1	1	1	24	-1	-1	-1	-1	11	2022	-8	-8	29	0
NS10369A	2	1	2	1	1	1	-1	-1	-1	-1	8	2019	7	1990	32	0
NS10372M	4	1	2	1	1	3	-1	-1	-1	-1	6	2022	-8	-8	31	0
NS10375Q	1	1	2	1	1	1	-1	-1	-1	-1	-1	-1	1	1991	32	0
NS10375Q	32	4	2	1	2	14	-1	-1	6	2016	-1	-1	10	1993	29	0
NS10375Q	33	4	1	1	2	9	-1	-1	6	2016	-1	-1	7	1962	60	0
NS10375Q	34	4	2	1	2	9	-1	-1	6	2016	-1	-1	2	1958	64	0
NS10376R	2	1	2	1	1	1	-1	-1	-1	-1	8	2016	10	1991	30	0
NS10376R	26	3	2	1	1	4	-1	-1	-1	-1	3	2019	3	2019	3	0
NS10381F	1	1	1	1	1	3	-1	-1	-1	-1	-1	-1	3	1987	35	0
NS10381F	12	2	2	1	1	4	-1	-1	-1	-1	-1	-1	12	2010	11	0
NS10382G	26	3	1	1	1	4	-1	-1	-1	-1	3	2019	3	2019	4	0
NS10387M	2	1	2	1	1	3	-1	-1	-1	-1	11	2017	10	1990	32	0
NS10388N	31	4	2	1	1	9	-1	-1	-1	-1	-1	-1	5	1964	58	0
NS10388N	32	4	1	1	1	9	-1	-1	-1	-1	-1	-1	6	1963	59	0
NS10388N	33	4	1	1	1	14	-1	-1	-1	-1	-1	-1	5	1991	31	0
NS10388N	34	4	1	1	1	14	-1	-1	-1	-1	-1	-1	12	1998	23	0
NS10388N	35	4	2	1	1	14	-1	-1	-1	-1	-1	-1	12	1998	23	0
NS10393C	2	1	-8	1	1	3	-1	-1	-1	-1	-1	-8	-8	-8	-8	0
NS10393C	31	4	2	1	2	22	-1	-1	1	2016	-1	-1	-8	-8	-8	0
NS10393C	32	4	2	1	2	22	-1	-1	1	2016	-1	-1	-8	-8	-8	0
NS10396F	31	4	2	1	2	22	-1	-1	3	2017	-1	-1	9	1989	33	0
NS10396F	32	4	2	1	2	22	-1	-1	3	2017	-1	-1	7	1991	31	0
NS10396F	41	5	2	1	1	14	-1	-1	-1	-1	10	2018	5	1993	29	0
NS10396F	42	5	1	1	1	28	-1	-1	-1	-1	1	2021	11	1992	30	0
NS10397G	2	1	1	1	1	3	-1	-1	-1	-1	9	2017	5	1987	34	0
NS10397G	26	3	1	1	1	4	-1	-1	-1	-1	10	2019	10	2019	2	0
NS10397G	31	4	1	1	2	9	-1	-1	10	2015	-1	-1	1	1962	60	0
NS10397G	32	4	2	1	2	9	-1	-1	10	2015	-1	-1	11	1959	62	0
NS10397G	33	4	1	1	2	14	-1	-1	10	2015	-1	-1	6	1993	28	0
NS10399J	3	1	1	1	1	3	-1	-1	-1	-1	10	2020	12	1989	33	0
NS10401B	31	4	1	1	1	9	-1	-1	-1	-1	-1	-1	4	1946	76	0
NS10402C	41	5	2	1	1	9	-1	-1	-1	-1	5	-8	3	1969	53	0
NS10402C	42	5	1	1	1	14	-1	-1	-1	-1	1	1996	1	1996	27	0
NS10402C	43	5	1	1	1	9	-1	-1	-1	-1	5	1990	12	1961	61	0
NS10402C	44	5	2	1	1	18	-1	-1	-1	-1	11	2022	12	2000	22	0
NS10406G	1	1	1	1	1	3	-1	-1	-1	-1	-1	-1	3	1991	31	0
NS10407H	31	4	1	1	2	9	-1	-1	7	2018	-1	-1	11	1974	48	0
NS10407H	32	4	2	1	2	12	-1	-1	7	2018	-1	-1	4	1980	43	0
NS10407H	33	4	2	1	2	14	-1	-1	7	2018	-1	-1	8	2011	11	0
NS10409K	1	1	2	1	1	3	-1	-1	-1	-1	-1	-1	5	1989	33	0
NS10409K	26	3	-9	1	1	4	-1	-1	-1	-1	-9	-9	-9	-9	1	0
NS10413Y	2	1	1	1	1	3	-1	-1	-1	-1	1	2020	9	1990	31	0
NS10413Y	31	4	2	1	1	9	-1	-1	-1	-1	-1	-1	2	1964	58	1
NS10414Z	2	1	1	1	1	1	-1	-1	-1	-1	3	2018	3	1990	32	0
NS10414Z	26	3	1	1	1	4	-1	-1	-1	-1	3	2019	3	2019	3	0
NS10414Z	27	3	1	1	1	4	-1	-1	-1	-1	11	2020	11	2020	2	0
NS10416B	31	4	1	1	1	9	-1	-1	-1	-1	-1	-1	8	1960	61	0
NS10416B	32	4	2	1	1	9	-1	-1	-1	-1	-1	-1	4	1965	57	0
NS10416B	33	4	2	1	1	14	-1	-1	-1	-1	-1	-1	12	1997	24	0
NS10416B	41	5	1	1	1	28	-1	-1	-1	-1	3	2020	6	1995	26	0
NS10417C	2	1	2	1	1	3	-1	-1	-1	-1	9	2017	2	1985	38	0
NS10417C	26	3	2	1	1	4	-1	-1	-1	-1	1	2020	1	2020	3	0
NS10417C	31	4	2	1	2	9	-1	-1	9	2017	-1	-1	3	1959	63	0
NS10417C	32	4	1	1	2	9	-1	-1	9	2017	-1	-1	7	1953	69	0
NS10418D	2	1	2	1	1	1	-1	-1	-1	-1	-1	2009	6	1993	29	0
NS10418D	26	3	1	1	1	4	-1	-1	-1	-1	9	2021	9	2021	1	0
NS10423S	1	1	1	1	2	29	-1	-1	5	2016	-1	-1	11	1991	31	0
NS10423S	2	1	1	1	1	3	-1	-1	-1	-1	2	2017	5	1989	33	0
NS10424T	2	1	1	1	1	1	-1	-1	-1	-1	2	2016	5	1987	35	0
NS10424T	26	3	2	1	1	4	-1	-1	-1	-1	9	2021	9	2021	1	0
NS10425V	1	1	2	1	1	1	-1	-1	-1	-1	-1	-1	11	1989	33	0
NS10425V	26	3	2	1	1	4	-1	-1	-1	-1	7	2019	7	2019	3	0
NS10425V	27	3	1	1	1	4	-1	-1	-1	-1	12	2021	12	2021	0	0
NS10430J	1	1	2	1	2	29	-1	-1	6	2017	-1	-1	3	1989	33	0
NS10430J	2	1	-8	1	1	3	-1	-1	-1	-1	1	2019	12	1991	31	0
NS10430J	41	5	-9	1	1	22	-1	-1	-1	-1	1	2019	-9	1982	39	0
NS10430J	42	5	-9	1	1	22	-1	-1	-1	-1	1	2019	-9	1989	32	0
NS10431K	2	1	1	1	1	1	-1	-1	-1	-1	7	2019	5	1989	33	0
NS10431K	31	4	1	2	2	9	3	2020	-8	-8	-1	-1	4	1966	56	0
NS10431K	32	4	2	1	2	9	-1	-1	7	2019	-1	-1	5	1969	53	0
NS10431K	33	4	1	1	2	18	-1	-1	7	2019	-1	-1	8	1988	34	0
NS10431K	34	4	1	1	2	18	-1	-1	7	2019	-1	-1	4	1990	32	0
NS10431K	41	5	2	1	1	13	-1	-1	-1	-1	7	2019	4	1964	58	0
NS10431K	42	5	1	1	1	13	-1	-1	-1	-1	7	2019	8	1962	60	0
NS10431K	43	5	1	1	1	21	-1	-1	-1	-1	7	2019	10	1984	38	0
NS10431K	44	5	2	1	1	21	-1	-1	-1	-1	7	2019	4	1984	38	0
NS10431K	45	5	2	1	1	21	-1	-1	-1	-1	7	2019	6	2006	16	0
NS10431K	46	5	2	1	1	21	-1	-1	-1	-1	7	2019	1	2006	16	0
NS10431K	47	5	2	1	1	21	-1	-1	-1	-1	7	2019	10	2008	14	0
NS10431K	48	5	1	1	1	21	-1	-1	-1	-1	7	2019	4	2016	6	0
NS10434N	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	10	1989	32	0
NS10434N	32	4	1	1	2	9	-1	-1	5	2016	-1	-1	2	1960	62	0
NS10434N	33	4	2	1	2	9	-1	-1	5	2016	-1	-1	3	1954	68	0
NS10434N	34	4	1	1	2	20	-1	-1	5	2016	-1	-1	5	1998	23	0
NS10437R	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	12	1989	33	0
NS10437R	26	3	1	1	1	4	-1	-1	-1	-1	1	2017	1	2017	6	0
NS10437R	27	3	1	1	1	4	-1	-1	-1	-1	2	2021	2	2021	2	0
NS10447L	31	4	2	1	2	22	-1	-1	7	2016	-1	-1	7	1991	30	0
NS10447L	32	4	2	1	2	22	-1	-1	4	2016	-1	-1	-8	-8	-8	0
NS10447L	41	5	1	1	1	28	-1	-1	-1	-1	7	2018	5	1987	34	0
NS10451Z	3	1	1	1	1	3	-1	-1	-1	-1	9	2018	4	1988	34	0
NS10453B	2	1	2	1	1	3	-1	-1	-1	-1	7	2012	11	1989	32	0
NS10454C	26	3	1	1	2	4	-1	-1	-8	-8	-1	-1	1	2017	5	0
NS10454C	41	5	1	1	1	9	-1	-1	-1	-1	1	2018	1	1959	63	0
NS10455D	2	1	1	1	1	1	-1	-1	-1	-1	8	2011	8	1990	32	0
NS10455D	26	3	2	1	1	4	-1	-1	-1	-1	8	2016	8	2016	6	0
NS10455D	27	3	1	1	1	4	-1	-1	-1	-1	7	2018	7	2018	4	0
NS10455D	28	3	1	1	1	4	-1	-1	-1	-1	12	2021	12	2021	1	0
NS10459H	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	11	1989	33	0
NS10459H	26	3	2	1	1	4	-1	-1	-1	-1	7	2016	7	2016	6	0
NS10459H	27	3	2	1	1	4	-1	-1	-1	-1	6	2019	6	2019	3	0
NS10460S	1	1	2	1	1	3	-1	-1	-1	-1	-1	-1	5	1984	38	0
NS10460S	12	2	1	1	1	4	-1	-1	-1	-1	-1	-1	1	2013	9	1
NS10465Y	1	1	1	1	1	3	-1	-1	-1	-1	-1	-1	2	1989	33	0
NS10465Y	12	2	2	1	1	4	-1	-1	-1	-1	-1	-1	1	2015	7	0
NS10468B	2	1	2	1	1	1	-1	-1	-1	-1	8	2017	8	1990	31	0
NS10468B	26	3	2	1	1	4	-1	-1	-1	-1	8	2020	8	2020	1	0
NS10472P	31	4	2	1	2	14	-1	-1	9	2021	-1	-1	6	1987	35	0
NS10472P	32	4	1	1	2	14	-1	-1	9	2016	-1	-1	8	1993	29	0
NS10472P	33	4	2	1	2	9	-1	-1	9	2016	-1	-1	1	1962	60	0
NS10475S	2	1	2	1	1	3	-1	-1	-1	-1	2	2018	11	1990	32	0
NS10475S	26	3	1	1	1	4	-1	-1	-1	-1	4	2018	4	2018	5	0
NS10475S	27	3	1	1	1	4	-1	-1	-1	-1	2	2020	2	2020	3	0
NS10475S	31	4	2	1	2	9	-1	-1	9	2022	-1	-1	-8	-8	-8	0
NS10475S	32	4	1	1	2	9	-1	-1	9	2022	-1	-1	-8	-8	-8	0
NS10475S	33	4	2	1	2	14	-1	-1	9	2022	-1	-1	3	1988	35	0
NS10476T	2	1	1	1	1	1	-1	-1	-1	-1	5	2016	2	1983	39	0
NS10476T	26	3	2	1	1	4	-1	-1	-1	-1	8	2019	8	2019	3	0
NS10476T	31	4	2	1	2	9	-1	-1	4	2016	-1	-1	10	1964	58	0
NS10476T	32	4	1	1	2	9	-1	-1	4	2016	-1	-1	4	1962	60	0
NS10477V	31	4	2	1	1	9	-1	-1	-1	-1	-1	-1	2	1951	71	0
NS10477V	32	4	1	1	1	9	-1	-1	-1	-1	-1	-1	6	1953	68	0
NS10482J	11	2	1	1	1	4	-1	-1	-1	-1	-1	-1	12	2012	10	0
NS10482J	26	3	1	1	1	4	-1	-1	-1	-1	4	2018	4	2018	4	0
NS10485M	11	2	1	1	1	4	-1	-1	-1	-1	-1	-1	11	2008	14	0
NS10485M	26	3	1	1	1	4	-1	-1	-1	-1	12	2016	12	2016	6	0
NS10488Q	2	1	1	1	1	1	-1	-1	-1	-1	7	2017	7	1989	33	0
NS10494F	11	2	1	1	2	4	-1	-1	4	2015	-1	-1	9	2009	13	0
NS10496H	2	1	2	1	1	3	-1	-1	-1	-1	9	2018	3	1992	30	0
NS10496H	26	3	2	1	1	4	-1	-1	-1	-1	1	2022	1	2022	1	0
NS10496H	31	4	1	1	2	9	-1	-1	9	2018	-1	-1	-8	-8	-8	0
NS10496H	32	4	2	1	2	9	-1	-1	9	2018	-1	-1	-8	-8	-8	0
NS10501D	26	3	2	1	1	7	-1	-1	-1	-1	7	2017	2	2009	13	0
NS10501D	41	5	2	1	1	28	-1	-1	-1	-1	7	2017	6	1986	36	0
NS10506J	41	5	2	1	1	28	-1	-1	-1	-1	9	2020	9	1985	36	0
NS10511Y	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	4	1990	32	0
NS10511Y	26	3	2	1	1	4	-1	-1	-1	-1	6	2020	6	2020	2	0
NS10511Y	32	4	2	1	2	9	-1	-1	7	2018	-1	-1	6	1956	66	0
NS10511Y	33	4	1	1	2	9	-1	-1	7	2018	-1	-1	5	1955	67	0
NS10512Z	31	4	2	1	1	9	-1	-1	-1	-1	-1	-1	3	1957	65	0
NS10512Z	32	4	1	1	1	9	-1	-1	-1	-1	-1	-1	4	1954	68	0
NS10512Z	33	4	1	1	1	14	-1	-1	-1	-1	-1	-1	3	1998	24	0
NS10513A	2	1	2	1	1	3	-1	-1	-1	-1	7	2018	1	1993	29	0
NS10515C	2	1	2	1	1	3	-1	-1	-1	-1	6	2021	2	1996	27	0
NS10515C	31	4	2	1	2	14	-1	-1	1	2018	-1	-1	-8	-8	-8	0
NS10515C	32	4	2	1	2	9	-1	-1	6	2021	-1	-1	-8	-8	-8	0
NS10516D	31	4	2	1	1	9	-1	-1	-1	-1	-1	-1	11	1965	57	0
NS10516D	32	4	1	1	1	9	-1	-1	-1	-1	-1	-1	9	1957	65	0
NS10516D	33	4	1	1	1	14	-1	-1	-1	-1	-1	-1	2	2006	16	0
NS10522T	1	1	1	1	1	3	-1	-1	-1	-1	-1	-1	8	1988	34	0
NS10522T	12	2	1	1	1	4	-1	-1	-1	-1	-1	-1	1	2014	9	1
NS10522T	26	3	1	1	2	6	-1	-1	-8	-8	-1	-1	12	2007	15	0
NS10522T	28	3	2	1	1	4	-1	-1	-1	-1	4	2017	4	2017	6	0
NS10524W	1	1	1	1	2	29	-1	-1	6	2017	-1	-1	3	1983	39	0
NS10524W	26	3	-8	-8	-8	-8	-1	-1	-8	-8	-8	-8	-8	-8	-8	0
NS10525X	1	1	2	1	1	1	-1	-1	-1	-1	-1	-1	1	1989	34	0
NS10525X	26	3	2	1	1	4	-1	-1	-1	-1	5	2020	5	2020	2	0
NS10525X	27	3	1	1	1	4	-1	-1	-1	-1	12	2022	12	2022	0	0
NS10528A	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	4	1985	37	0
NS10528A	26	3	1	1	1	6	-1	-1	-1	-1	2	2015	3	2007	15	0
NS10528A	27	3	1	1	1	6	-1	-1	-1	-1	2	2015	3	2009	13	0
NS10528A	28	3	2	1	1	4	-1	-1	-1	-1	4	2017	4	2017	5	0
NS10530L	13	2	2	-8	-8	8	-1	-1	-8	-8	-1	-1	-8	-8	-8	0
NS10530L	31	4	1	1	1	9	-1	-1	-1	-1	-1	-1	9	1953	68	0
NS10530L	32	4	2	1	1	9	-1	-1	-1	-1	-1	-1	9	1957	64	0
NS10530L	33	4	2	1	2	8	-1	-1	1	2010	-1	-1	9	1995	26	0
NS10530L	41	5	1	1	1	14	-1	-1	-1	-1	1	1989	6	1979	42	0
NS10531M	2	1	2	1	1	3	-1	-1	-1	-1	4	2018	8	1992	30	0
NS10531M	31	4	2	1	2	9	-1	-1	4	2018	-1	-1	3	1968	54	0
NS10531M	32	4	2	1	2	14	-1	-1	4	2018	-1	-1	-8	-8	-8	0
NS10531M	33	4	2	1	2	14	-1	-1	4	2018	-1	-1	-8	-8	-8	0
NS10532N	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	10	1987	35	0
NS10532N	26	3	1	1	1	4	-1	-1	-1	-1	7	2017	7	2017	5	0
NS10532N	27	3	2	1	1	4	-1	-1	-1	-1	10	2019	10	2019	3	0
NS10534Q	2	1	1	1	1	1	-1	-1	-1	-1	6	2018	10	1986	36	0
NS10534Q	26	3	2	1	1	4	-1	-1	-1	-1	11	2022	11	2022	0	0
NS10536S	2	1	1	1	1	3	-1	-1	-1	-1	6	2010	4	1987	35	0
NS10537T	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	10	1988	33	0
NS10537T	12	2	2	1	1	4	-1	-1	-1	-1	-1	-1	10	2012	9	0
NS10537T	13	2	2	1	1	4	-1	-1	-1	-1	-1	-1	4	2015	7	0
NS10539W	2	1	1	1	1	3	-1	-1	-1	-1	1	2019	9	1991	31	0
NS10542H	2	1	1	1	1	1	-1	-1	-1	-1	11	2020	12	1989	32	0
NS10542H	31	4	2	1	2	22	-1	-1	3	2019	-1	-1	-8	-8	-8	0
NS10542H	32	4	2	1	2	22	-1	-1	3	2019	-1	-1	-8	-8	-8	0
NS10542H	33	4	1	1	2	22	-1	-1	3	2019	-1	-1	-8	-8	-8	0
NS10545L	2	1	2	1	1	3	-1	-1	-1	-1	10	2018	2	1993	29	0
NS10546M	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	4	1991	31	0
NS10546M	26	3	2	1	1	4	-1	-1	-1	-1	7	2017	7	2017	5	0
NS10546M	27	3	1	1	1	4	-1	-1	-1	-1	4	2021	4	2021	1	0
NS10551B	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	2	1982	40	0
NS10551B	26	3	2	1	1	4	-1	-1	-1	-1	5	2016	5	2016	6	0
NS10551B	27	3	2	1	1	4	-1	-1	-1	-1	10	2017	10	2017	5	0
NS10553D	2	1	1	1	1	1	-1	-1	-1	-1	9	2018	9	1986	36	0
NS10555F	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	10	1992	30	0
NS10555F	26	3	1	1	1	4	-1	-1	-1	-1	1	2018	1	2018	5	0
NS10556G	2	1	1	1	1	3	-1	-1	-1	-1	3	2019	6	1990	32	0
NS10556G	31	4	2	1	2	9	-1	-1	3	2019	-1	-1	7	1956	65	0
NS10556G	32	4	2	1	2	14	-1	-1	3	2019	-1	-1	6	1987	35	0
NS10556G	33	4	1	1	2	9	-1	-1	3	2019	-1	-1	3	1951	71	0
NS10557H	31	4	2	1	2	9	-1	-1	1	2020	-1	-1	8	1962	60	0
NS10557H	32	4	1	1	2	12	-1	-1	1	2020	-1	-1	6	1955	67	0
NS10559K	2	1	1	1	1	1	-1	-1	-1	-1	9	2018	6	1984	38	0
NS10559K	31	4	1	1	2	22	-1	-1	5	2017	-1	-1	-8	-8	-8	0
NS10559K	32	4	2	1	2	22	-1	-1	5	2017	-1	-1	-8	-8	-8	0
NS10562X	41	5	1	1	1	9	-1	-1	-1	-1	9	1989	11	1957	65	0
NS10562X	42	5	2	1	1	9	-1	-1	-1	-1	9	1989	7	1956	66	0
NS10562X	43	5	2	1	1	14	-1	-1	-1	-1	9	1989	9	1986	36	0
NS10562X	44	5	2	1	1	28	-1	-1	-1	-1	11	2018	10	1990	32	0
NS10563Y	31	4	2	1	1	9	-1	-1	-1	-1	-1	-1	10	1960	62	0
NS10563Y	32	4	2	1	1	14	-1	-1	-1	-1	-1	-1	11	1988	34	0
NS10564Z	26	3	2	1	1	4	-1	-1	-1	-1	5	2013	5	2013	9	0
NS10564Z	27	3	2	1	1	4	-1	-1	-1	-1	11	2016	11	2016	6	0
NS10564Z	28	3	2	1	1	4	-1	-1	-1	-1	4	2021	4	2021	1	0
NS10564Z	41	5	1	1	1	28	-1	-1	-1	-1	5	2013	7	1992	30	0
NS10565A	3	1	2	1	1	3	-1	-1	-1	-1	11	2021	4	1992	30	0
NS10565A	31	4	1	1	2	9	-1	-1	3	2018	-1	-1	-8	-8	-8	0
NS10565A	32	4	2	1	2	9	-1	-1	3	2018	-1	-1	-8	-8	-8	0
NS10566B	1	1	1	1	1	3	-1	-1	-1	-1	-1	-1	9	1987	35	0
NS10568D	3	1	2	1	1	1	-1	-1	-1	-1	-1	2017	5	1993	29	0
NS10568D	26	3	2	1	1	4	-1	-1	-1	-1	3	2017	3	2017	5	0
NS10568D	27	3	2	1	1	4	-1	-1	-1	-1	5	2022	5	2022	0	0
NS10570P	1	1	1	1	1	3	-1	-1	-1	-1	-1	-1	5	1990	32	0
NS10570P	32	4	2	1	2	9	-1	-1	4	2018	-1	-1	3	1964	58	0
NS10570P	33	4	1	1	2	9	-1	-1	4	2018	-1	-1	10	1962	60	0
NS10570P	34	4	2	1	2	14	-1	-1	4	2018	-1	-1	6	1997	25	0
NS10571Q	26	3	2	1	1	4	-1	-1	-1	-1	9	2018	9	2018	4	0
NS10571Q	27	3	1	1	1	4	-1	-1	-1	-1	11	2020	11	2020	2	0
NS10571Q	41	5	1	1	1	28	-1	-1	-1	-1	8	2015	11	1984	38	0
NS10573S	1	1	1	1	1	1	-1	-1	-1	-1	-1	-1	8	1990	32	0
