NSID	W9ACTID	W9DACTIVITY4	W9CLJYEND	W9CLENDMO	W9CLENDYR	W9CLSEMPCHK	W9CLACTIVITY2	W9CLPAIDWK	W9STUDYHRS	W9USUAL	W9CLSICKDIS	W9CLOTHACT10A	W9CLOTHACT10B	W9CLOTHACT10C	W9CLOTHACT10D	W9CLOTHACT10E	W9CLOTHACT10F	W9CLOTHACT10G	W9CLOTHACT10H	W9CLOTHACT10I	W9CLOTHACT10J	W9CLOTHACT10K	W9CLOTHACT10L	W9CLOTHACT10M	W9CLOTHACT10N	W9CLOTHACT10O	W9CLOTHACT10P	W9DACTIVITY3	W9CJWRKHRS	W9CHANHRS0A	W9CHANHRS0B	W9CHANHRS0C	W9CHANHRS0D	W9CHANHRS0E	W9CHANHRS0F	W9CHANHRS0G	W9CHANHRS0H	W9CHANHRS0I	W9CHANHRS0J	W9CHANHRS0K	W9CHANHRS0L	W9CHANHRS0M	W9CHANHRS0N	W9CHANHRS0O	W9CHANHRS0P	W9CHANHRS0Q	W9CHANHRS0R	W9CHANHRS0S	W9CHANHRS0T	W9CHANHRS0U	W9CHANHRS0V	W9CHANHRS0W	W9CLCURACT	W9CLCURACTST	W9LASTLOOP
NS15057A	5	4	12	3	2020	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	6
NS15189N	1	1	9	3	2011	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	5
NS15189N	2	14	-1	3	2011	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	5
NS15341F	2	2	3	1	2020	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	4
NS15341F	3	14	-1	7	2021	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	4
NS15397K	1	1	5	10	2021	-1	10	1	-1	-1	-1	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	2
NS15406K	3	1	6	8	2015	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	11
NS15448Q	3	1	18	10	2010	2	10	-1	-1	-1	-1	2	2	2	2	1	2	2	2	2	2	2	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	10
NS15448Q	7	1	18	9	2019	-1	10	-1	-1	-1	-1	2	2	2	2	1	2	2	2	2	2	2	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	10
NS15487S	2	1	5	12	2017	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	1	2	1	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	4
NS15488T	4	1	9	1	2023	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	4
NS15565D	2	1	9	6	2019	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	3
NS15665F	3	1	9	-8	2010	-1	10	-1	-1	-1	-1	2	2	2	2	1	2	2	2	2	2	2	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	7
NS15748X	3	1	9	8	2010	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	7
NS15931Z	4	1	27	4	2019	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	6
NS16008Z	1	1	9	5	2017	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	2
NS16061J	1	1	5	7	2018	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	2
NS16078L	2	2	8	10	2012	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	5
NS16431J	2	1	3	1	2022	-1	10	-1	-1	-1	-1	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	2
NS16500B	1	2	27	8	2016	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	3
NS16507J	1	1	2	7	2020	-1	10	-1	-1	-1	-1	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	3
NS16640G	5	1	9	9	2013	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	7
NS16717H	4	1	5	11	2019	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	6
NS16719K	1	1	9	3	2022	-1	10	-1	-1	-1	-1	2	1	2	1	2	2	2	2	2	2	2	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1
NS16728D	1	1	27	11	2017	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	3
NS16794L	2	1	30	12	2011	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	2	6
NS16806P	1	1	9	8	2016	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	2
NS16855L	1	1	9	10	2016	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	4
NS16874Z	2	1	9	9	2013	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	5
NS16981S	1	1	5	8	2020	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	2
NS17023D	1	1	27	3	2013	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	3
NS17091N	2	1	15	12	2022	-1	10	-1	-1	-1	-1	2	2	2	2	1	2	2	2	2	2	2	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	2
NS17157T	1	1	5	3	2021	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	2
NS17172C	2	1	8	12	2017	-1	10	-1	-1	-1	-1	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	2
NS17244Y	2	5	-1	7	2016	-1	10	-1	-1	-1	-1	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	4
NS17320G	1	6	-1	7	2012	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	9
NS17343Z	2	6	-1	9	2018	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	3
NS17352S	1	1	3	11	2021	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	2	2
NS17358Z	1	1	9	9	2010	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	4
NS17405A	2	2	10	6	2016	-1	10	-1	-1	-1	-1	2	2	2	1	2	2	2	2	2	2	1	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	8
NS17405A	3	14	-1	3	2017	-1	10	-1	-1	-1	-1	2	2	2	1	2	2	2	2	2	2	2	1	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	8
NS17405A	4	14	-1	7	2018	-1	10	-1	-1	-1	-1	2	2	2	2	1	2	2	2	2	2	2	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	8
NS17504B	1	1	27	8	2017	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	2
NS17513V	1	1	27	6	2018	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	2
NS17554Z	1	1	17	5	2016	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	1	1	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	3
NS17640C	2	1	5	12	2019	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	3
NS17713Z	3	1	27	9	2016	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	6
NS17819H	1	1	9	9	2016	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	3
NS17838W	2	1	9	4	2019	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	3
NS17882M	2	1	27	2	2015	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	6
NS17914E	2	1	1	1	2017	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	9
NS17914E	5	1	1	10	2018	-1	10	-1	-1	-1	-1	2	2	2	1	2	2	2	2	2	2	1	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	9
NS17945P	2	1	9	9	2016	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	5
NS17953G	5	1	9	7	2017	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	7
NS18005M	1	1	18	5	2017	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	4
NS18054J	4	1	2	6	2017	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	5
NS18166H	1	1	9	4	2017	-1	10	-1	-1	-1	-1	2	2	2	2	1	2	2	2	2	2	2	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	3
NS18174A	2	3	31	7	2019	-1	1	1	-1	-1	-1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	2
NS18204Q	2	1	9	2	2022	-1	10	-1	-1	-1	-1	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	3
NS18251K	2	1	9	3	2009	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	9
NS18378J	1	2	8	9	2012	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1
NS18524L	1	1	5	2	2019	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	4
NS18564P	1	1	8	4	2020	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	2
NS18602X	1	1	3	12	2019	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1
NS18647F	3	2	12	11	2019	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	5
NS18742C	1	1	9	4	2019	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	6
NS18752X	1	1	27	5	2017	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	3
NS18752X	2	14	-1	6	2019	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	3
NS18853A	2	1	18	5	2017	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	4
NS18853A	3	14	-1	5	2017	-1	10	-1	-1	-1	-1	2	2	2	2	1	2	2	2	2	2	2	1	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	4
NS18972Q	2	1	9	3	2016	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	4
NS19014B	2	1	27	6	2011	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	5
NS19080J	2	1	27	12	2018	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	3
NS19098M	2	1	5	2	2022	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	2
NS19114D	1	3	33	6	2020	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	2
NS19171S	1	6	-1	5	2012	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	5
NS19205M	1	1	9	11	2017	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	3
NS19315J	2	2	27	2	2013	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	2
NS19369L	1	1	9	9	2019	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	2
NS19527K	1	1	17	8	2016	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	5
NS19574E	1	3	27	3	2017	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	4
NS19614P	1	6	-1	9	2014	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	4
NS20041F	1	6	-1	8	2020	-1	1	1	-1	-1	-1	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	2
NS20129C	2	5	-1	10	2020	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	2
NS20308R	3	1	9	5	2019	-1	1	1	-1	-1	-1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	2	4
NS20400K	3	7	-1	9	2021	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	4
NS20584Y	2	1	23	10	2016	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	12
NS20649C	4	7	12	5	2012	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	2	14
NS20734E	1	1	27	7	2019	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	2
NS20847E	2	1	27	7	2015	-1	10	-1	-1	-1	-1	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	3
NS20904A	1	6	-1	6	2011	-1	10	-1	-1	-1	-1	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	6
